ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Industry Sector,Industry Sector,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,yiopop RCA,Slug Detailed Occupation,Workforce Prev,Workforce Growth,Wage Prev,Average Wage Growth,Share
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,393010,Gaming services workers,2017,2017,92,Public Administration,True,True,85,226.3518735332337,12745.717647058824,39457.45457836469,11,0.0168275262285722,gaming-services-workers,52.0,63.46153846153846,17874.096153846152,-28.6916801982393,0.001203166223925
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,393031,"Ushers, lobby attendants, & ticket takers",2017,2017,92,Public Administration,True,True,441,515.5768270818966,11985.380952380952,17703.017692166068,20,0.189267657135756,ushers-lobby-attendants-ticket-takers,351.0,25.64102564102564,13625.91168091168,-12.03978689241705,0.0062423094676583
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,393090,Miscellaneous entertainment attendants & related workers,2017,2017,92,Public Administration,True,True,2363,1193.4467939828992,21501.92044011849,8837.611514453876,122,0.2325527535273327,miscellaneous-entertainment-attendants-related-workers,2084.0,13.387715930902113,21238.247600767754,1.2414999782807337,0.0334480210251174
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,394031,"Morticians, undertakers, & funeral directors",2017,2017,92,Public Administration,True,True,152,302.68878060357093,30486.782894736843,30994.263560853607,5,0.0843793299672161,morticians-undertakers-funeral-directors,,,,,0.002151544306313
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,3940XX,Embalmers & funeral attendants,2017,2017,92,Public Administration,True,True,158,308.6050753685535,27593.17088607595,23201.48942791084,5,0.2144549391194611,embalmers-funeral-attendants,168.0,-5.952380952380952,24285.04761904762,13.622057979551396,0.0022364736868254
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,395011,Barbers,2017,2017,92,Public Administration,True,True,182,331.2151386852941,43971.71978021978,48057.2338404566,9,0.0549025341479578,barbers,214.0,-14.95327102803738,39033.93925233645,12.649967239952002,0.0025761912088748
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,396010,"Baggage porters, bellhops, & concierges",2017,2017,92,Public Administration,True,True,258,394.3521593457301,32355.988372093023,40644.71846064385,9,0.0596001261761384,baggage-porters-bellhops-concierges,229.0,12.663755458515285,31441.323144104805,2.909118117567888,0.0036519633620314
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,397010,Tour & travel guides,2017,2017,92,Public Administration,True,True,1437,930.681282032465,19734.52400835073,12271.94832368784,67,0.5348420826843568,tour-travel-guides,1488.0,-3.427419354838709,23633.0188172043,-16.49596625385647,0.02034058663271
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,399011,Childcare workers,2017,2017,92,Public Administration,True,True,9532,2396.9138530002915,24754.290809903483,6895.584894651179,422,0.2069627563596194,childcare-workers,8640.0,10.324074074074074,23975.80925925926,3.246945878765621,0.1349244758406345
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,399021,Personal care aides (Legacy),2017,2017,92,Public Administration,True,True,91499,7424.122771647283,18967.458398452443,1750.2946952399243,4274,1.4829862876353337,personal-care-aides-legacy,89185.0,2.5946067163760724,17523.49344620732,8.240166018709271,1.2951588979167248
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,399030,Recreation & fitness workers,2017,2017,92,Public Administration,True,True,5459,1813.9407094971907,39354.91078952189,10102.289161344052,248,0.2840877428055279,recreation-fitness-workers,5268.0,3.6256643887623374,37884.186598329536,3.8821585554570297,0.0772715813694947
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,399041,Residential advisors,2017,2017,92,Public Administration,True,True,1170,839.7807750206531,31701.235897435898,13636.44144241484,57,0.2766156661838698,residential-advisors,1091.0,7.241063244729606,31556.02016498625,0.4601839258892828,0.01656122919991
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,399099,"Personal care & service workers, all other ",2017,2017,92,Public Administration,True,True,2589,1249.214125322938,24139.47585940517,13078.48479777604,138,0.4522581402759921,personal-care-service-workers-all-other,1756.0,47.4373576309795,24890.936788154897,-3.019014250630084,0.0366470276910829
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,311010,"Nursing, psychiatric, & home health aides",2016,2016,92,Public Administration,True,True,34131,4535.205606897181,27633.3008408778,3414.3357778737886,1649,0.3221946663635806,nursing-psychiatric-home-health-aides,37652.0,-9.351428874960162,27403.603739509188,0.838200346027625,0.4859164524383165
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,312010,Occupational therapy assistants & aides,2016,2016,92,Public Administration,True,True,220,364.1545679270316,39282.30454545454,21024.424600509778,10,0.2349529807153536,occupational-therapy-assistants-aides,224.0,-1.7857142857142856,38921.03125,0.9282212825605506,0.0031320974930834
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,312020,Physical therapist assistants & aides,2016,2016,92,Public Administration,True,True,300,425.2407999838327,36933.92333333333,17092.10442362708,14,0.0737917391307255,physical-therapist-assistants-aides,323.0,-7.120743034055728,38972.68111455108,-5.231248461519227,0.0042710420360228
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319091,Dental assistants,2016,2016,92,Public Administration,True,True,2332,1185.592544916232,32027.924528301886,6382.135636711185,111,0.1620903535626388,dental-assistants,2801.0,-16.744019992859695,31787.56337022492,0.7561484196744448,0.033200233426684
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319092,Medical assistants,2016,2016,92,Public Administration,True,True,4448,1637.3832181044208,36320.55642985612,8465.848398469789,178,0.1826504080698758,medical-assistants,4505.0,-1.265260821309656,37121.41864594894,-2.1574127425763834,0.0633253165874317
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319094,Medical transcriptionists,2016,2016,92,Public Administration,True,True,242,381.9285033094793,37981.02892561984,20248.366296186006,13,0.1231926362680566,medical-transcriptionists,247.0,-2.0242914979757085,35131.57894736842,8.110793945584561,0.0034453072423917
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319095,Pharmacy aides,2016,2016,92,Public Administration,True,True,231,373.1473783984395,30118.12554112554,25965.260822597844,12,0.1076597832880127,pharmacy-aides,142.0,62.676056338028175,28039.38028169014,7.413663349731133,0.0032887023677375
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319096,Veterinary assistants & laboratory animal caretakers,2016,2016,92,Public Administration,True,True,132,282.0730029498823,76744.4696969697,108902.19284929815,8,0.0582465118049491,veterinary-assistants-laboratory-animal-caretakers,142.0,-7.042253521126761,51188.28169014085,49.92585639332199,0.00187925849585
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319097,Phlebotomists,2016,2016,92,Public Administration,True,True,849,715.3643664107462,23211.247349823323,8412.540236426508,30,0.1633190887636299,phlebotomists,756.0,12.3015873015873,22392.260582010585,3.657454613897696,0.0120870489619445
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,31909X,"Healthcare support workers, all other, including medical equipment preparers",2016,2016,92,Public Administration,True,True,2364,1193.6991203178593,35016.292724196275,13186.08763618298,113,0.3088074952501936,healthcare-support-workers-all-other-including-medical-equipment-preparers,2607.0,-9.321058688147296,31703.43153049482,10.449535062205763,0.0336558112438598
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,331011,Firstline supervisors of correctional officers,2016,2016,92,Public Administration,True,True,56176,5817.871220882049,57734.98839362005,3073.4202869226324,3109,20.02880196314843,firstline-supervisors-of-correctional-officers,56788.0,-1.0776924702401915,57258.4709269564,0.8322217812479431,0.7997668580520603
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,331012,Firstline supervisors of police & detectives,2016,2016,92,Public Administration,True,True,102246,7847.679483201795,81799.53420182697,3335.730463813673,5390,19.34283992011416,firstline-supervisors-of-police-detectives,105099.0,-2.714583392801073,80177.75840873843,2.0227252860087286,1.4556565467172984
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,331021,Firstline supervisors of fire fighting & prevention workers,2016,2016,92,Public Administration,True,True,43504,5120.032399953444,91070.46135987496,5320.582109169217,2378,19.021919143898884,firstline-supervisors-of-fire-fighting-prevention-workers,44019.0,-1.1699493400577023,87747.09230105182,3.7874406680291823,0.6193580424504562
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,331099,"Firstline supervisors of protective service workers, all other",2016,2016,92,Public Administration,True,True,26635,4006.455367613728,65612.77841186408,5755.339890384393,1392,6.8734028654182335,firstline-supervisors-of-protective-service-workers-all-other,27455.0,-2.986705518120561,64346.417446731015,1.9680364741073937,0.3791973487648929
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,332011,Firefighters,2016,2016,92,Public Administration,True,True,278124,12935.03404315633,66845.37021616257,1628.4344351254472,13462,19.20362756339191,firefighters,277735.0,0.1400615694817002,65551.86560930383,1.9732536897853776,3.959597650756039
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,332020,Fire inspectors,2016,2016,92,Public Administration,True,True,10289,2490.2651001712343,68543.41733890562,8367.748208254972,525,10.3718225448362,fire-inspectors,9755.0,5.4741158380317785,66432.15325474116,3.17807564669565,0.146482505028796
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,333010,"Bailiffs, correctional officers, & jailers",2016,2016,92,Public Administration,True,True,433173,16133.959001672838,46866.48200834309,1004.1234533734582,21112,20.062122690511824,bailiffs-correctional-officers-jailers,437298.0,-0.9432926745605972,46255.67948858673,1.320491940686059,6.167000306233714
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,333021,Detectives & criminal investigators,2016,2016,92,Public Administration,True,True,122400,8585.743478652881,77008.64772058824,2684.920282567498,5734,18.67912835999059,detectives-criminal-investigators,124088.0,-1.360324930694346,75957.68906743602,1.3836106206695808,1.7425851506973116
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,333050,Police officers,2016,2016,92,Public Administration,True,True,697689,20456.64556247132,65512.35787435376,1003.2241241123888,32655,18.824574314852764,police-officers,691052.0,0.960419765806336,64519.11850772445,1.539449684995917,9.932863490235755
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,3330XX,Miscellaneous law enforcement workers,2016,2016,92,Public Administration,True,True,9744,2423.4187910457363,41814.216235632186,5400.892220179256,463,14.616450003852377,miscellaneous-law-enforcement-workers,10107.0,-3.591570198872069,41187.29039279707,1.5221342235826103,0.1387234453300213
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,339011,Animal control workers,2016,2016,92,Public Administration,True,True,3672,1487.717496075652,33950.47903050109,7510.524989806311,157,6.35478077513813,animal-control-workers,3596.0,2.113459399332592,33117.578698553945,2.514979550674437,0.0522775545209193
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,339021,Private detectives & investigators,2016,2016,92,Public Administration,True,True,22412,3675.19794287488,70965.59142423702,6385.50186944596,1134,5.801948145406712,private-detectives-investigators,23046.0,-2.751019699730973,69671.56920940727,1.8573174531786265,0.3190753137044783
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,339030,Security guards & gaming surveillance officers,2016,2016,92,Public Administration,True,True,69925,6490.585375062346,47291.92110117983,2836.9050114004976,3375,1.3882347617456003,security-guards-gaming-surveillance-officers,74302.0,-5.890823934752766,46652.17193346074,1.3713170067013305,0.9955087145629862
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,339091,Crossing guards,2016,2016,92,Public Administration,True,True,27896,4100.180669600627,14299.847648408371,4212.148124340143,1492,9.769686929656087,crossing-guards,27014.0,3.264973717331754,13853.268009180423,3.223641085496968,0.3971499621229756
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,339093,Transportation security screeners,2016,2016,92,Public Administration,True,True,24667,3855.6281309522105,43522.20253780354,3902.53305879404,1098,15.479878350144938,transportation-security-screeners,20493.0,20.36793051285805,43509.15468696628,0.0299887481867587,0.3511793130085832
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,33909X,"Lifeguards & other recreational, & all other protective service workers",2016,2016,92,Public Administration,True,True,8474,2259.987351901355,34195.42081661553,8598.678554206552,458,0.9962355869066998,lifeguards-other-recreational-all-other-protective-service-workers,9434.0,-10.175959296162814,34481.17617129532,-0.8287285597805975,0.1206427007108579
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,351011,Chefs & head cooks,2016,2016,92,Public Administration,True,True,948,755.9228533019221,45381.010548523205,18244.867811419124,40,0.0473555742346231,chefs-head-cooks,1039.0,-8.75842155919153,48405.53705486044,-6.248306888754042,0.0134964928338321
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,351012,Firstline supervisors of food preparation & serving workers,2016,2016,92,Public Administration,True,True,4134,1578.5329900372042,42536.79704886309,8526.278884246729,237,0.1529433038488968,firstline-supervisors-of-food-preparation-serving-workers,4306.0,-3.994426381792847,39306.33999071064,8.218666655089013,0.0588549592563945
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,352010,Cooks,2016,2016,92,Public Administration,True,True,15330,3039.6414218948403,27791.34455316373,3294.5616828963152,716,0.1336047343939637,cooks,15366.0,-0.2342834830144474,26926.317063647013,3.212572619835123,0.2182502480407662
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,352021,Food preparation workers,2016,2016,92,Public Administration,True,True,2142,1136.269137884609,23837.275910364147,9709.071139284775,92,0.0453183587192183,food-preparation-workers,2238.0,-4.289544235924933,24373.8471849866,-2.201422165939226,0.0304952401372029
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,353011,Bartenders,2016,2016,92,Public Administration,True,True,255,392.0527082723132,20383.235294117647,29775.747381863253,14,0.0119425058416802,bartenders,240.0,6.25,13471.679166666669,51.30434032716892,0.0036303857306193
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,353021,"Combined food preparation & serving workers, including fast food",2016,2016,92,Public Administration,True,True,126,275.587705027483,23074.349206349205,25835.08069671505,5,0.0066937259326478,combined-food-preparation-serving-workers-including-fast-food,128.0,-1.5625,22611.3125,2.0478099462346777,0.0017938376551295
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,353022,"Counter attendants, cafeteria, food concession, & coffee shop",2016,2016,92,Public Administration,True,True,336,450.0325044912694,28556.654761904763,46283.65900427396,15,0.0352209924108404,counter-attendants-cafeteria-food-concession-coffee-shop,170.0,97.6470588235294,11046.929411764706,158.5030979875062,0.0047835670803455
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,353031,Waiters & waitresses,2016,2016,92,Public Administration,True,True,400,491.0256075053791,17216.6375,11457.265538936976,17,0.003627447081107,waiters-waitresses,360.0,11.11111111111111,18001.827777777777,-4.361725306288333,0.005694722714697
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,353041,"Food servers, nonrestaurant",2016,2016,92,Public Administration,True,True,522,560.9307010352675,17244.994252873563,17060.63402931822,32,0.0598268508651259,food-servers-nonrestaurant,552.0,-5.434782608695652,18130.096014492752,-4.881947458588531,0.0074316131426797
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,359021,Dishwashers,2016,2016,92,Public Administration,True,True,507,552.8126363948697,15877.145956607495,9470.958659775368,15,0.032221467695726,dishwashers,560.0,-9.464285714285714,15382.3375,3.216731245218718,0.0072180610408785
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,3590XX,"Miscellaneous food preparation & serving related workers, including dining room & cafeteria attendants & bartender helpers",2016,2016,92,Public Administration,True,True,662,631.6881637525593,15450.614803625378,12185.094914031832,35,0.0386857303617149,miscellaneous-food-preparation-serving-related-workers-including-dining-room-cafeteria-attendants-bartender-helpers,835.0,-20.718562874251496,15805.4,-2.2447087474826426,0.0094247660928236
310000-390000,Service Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,371011,Firstline supervisors of housekeeping & janitorial workers,2016,2016,92,Public Administration,True,True,5196,1769.7070095715585,49075.28772132409,10499.52756807335,248,0.5277135424785652,firstline-supervisors-of-housekeeping-janitorial-workers,5609.0,-7.363166339811018,48442.74861829203,1.305745691715794,0.0739744480639152
310000-390000,Service Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,371012,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers",2016,2016,92,Public Administration,True,True,1536,962.2058961324748,37507.548828125,11742.449288642956,87,0.2537774061214866,firstline-supervisors-of-landscaping-lawn-service-groundskeeping-workers,1651.0,-6.965475469412477,35310.370078740154,6.222474430274336,0.0218677352244368
310000-390000,Service Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,372012,Maids & housekeeping cleaners,2016,2016,92,Public Administration,True,True,8713,2291.634066655573,18753.306094341788,4439.05739343597,440,0.1482187163902986,maids-housekeeping-cleaners,8723.0,-0.1146394589017539,18899.118307921588,-0.7715291856693809,0.1240452975328895
310000-390000,Service Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,37201X,Janitors & building cleaners,2016,2016,92,Public Administration,True,True,83902,7109.39044358908,29763.22520321327,2015.9948446382773,4443,0.694703538793347,janitors-building-cleaners,85870.0,-2.291836497030395,29223.04028182136,1.848489808666289,1.1944965630212896
310000-390000,Service Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,372021,Pest control workers,2016,2016,92,Public Administration,True,True,637,619.6457839610371,38196.03767660911,20080.852346296128,31,0.1909440546454871,pest-control-workers,612.0,4.084967320261438,40543.86437908497,-5.790831087347003,0.0090688459231551
310000-390000,Service Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,373010,Grounds maintenance workers,2016,2016,92,Public Administration,True,True,28790,4165.349903380956,26470.94630079889,3693.62905767666,1516,0.5458118073953299,grounds-maintenance-workers,29723.0,-3.1389832789422334,25781.496753355987,2.674202952755861,0.4098776673903235
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,391021,Firstline supervisors of personal service workers,2016,2016,92,Public Administration,True,True,144,294.6156305026824,58974.958333333336,79990.38156437204,9,0.03334984795148,firstline-supervisors-of-personal-service-workers,148.0,-2.702702702702702,54817.12162162162,7.584923448574017,0.0020501001772909
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,392011,Animal trainers,2016,2016,92,Public Administration,True,True,653,627.3795365847899,55240.24502297091,25007.74310336629,27,0.4511748842771181,animal-trainers,631.0,3.4865293185419968,54201.90174326466,1.9156952916975407,0.009296634831743
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,392021,Nonfarm animal caretakers,2016,2016,92,Public Administration,True,True,1024,785.639243009467,33378.2236328125,17028.39821020755,41,0.1135202801657612,nonfarm-animal-caretakers,847.0,20.89728453364817,28797.208972845336,15.907842542264722,0.0145784901496245
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,393010,Gaming services workers,2016,2016,92,Public Administration,True,True,52,177.04201783297052,17874.096153846152,53482.4943381395,10,0.0103101292443851,gaming-services-workers,52.0,0.0,18814.0,-4.995768290389325,0.0007403139529106
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,393031,"Ushers, lobby attendants, & ticket takers",2016,2016,92,Public Administration,True,True,351,459.96816989443823,13625.91168091168,20778.925887345435,18,0.1539535138090801,ushers-lobby-attendants-ticket-takers,352.0,-0.2840909090909091,14509.772727272728,-6.091487874925378,0.0049971191821467
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,393090,Miscellaneous entertainment attendants & related workers,2016,2016,92,Public Administration,True,True,2084,1120.780132697863,21238.247600767754,9035.04204346578,106,0.2131141189764545,miscellaneous-entertainment-attendants-related-workers,2325.0,-10.365591397849462,19976.420215053764,6.316584113319296,0.0296695053435718
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,3940XX,Embalmers & funeral attendants,2016,2016,92,Public Administration,True,True,168,318.221224228792,24285.04761904762,18969.14648584224,6,0.2252778867615016,embalmers-funeral-attendants,153.0,9.803921568627452,23876.562091503267,1.710822211250067,0.0023917835401727
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,395011,Barbers,2016,2016,92,Public Administration,True,True,214,359.1545043586144,39033.93925233645,44890.77237806806,10,0.0664906673458162,barbers,268.0,-20.149253731343283,26704.466417910447,46.17007747496777,0.0030466766523629
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,396010,"Baggage porters, bellhops, & concierges",2016,2016,92,Public Administration,True,True,229,371.5285127412209,31441.323144104805,43345.952604228565,8,0.0541404287997044,baggage-porters-bellhops-concierges,242.0,-5.371900826446281,35656.413223140495,-11.821407982506098,0.003260228754164
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,397010,Tour & travel guides,2016,2016,92,Public Administration,True,True,1488,947.0522606470284,23633.0188172043,13578.188244994148,68,0.5642465015980336,tour-travel-guides,1502.0,-0.9320905459387484,27970.1517976032,-15.506290462000822,0.0211843684986732
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,399011,Childcare workers,2016,2016,92,Public Administration,True,True,8640,2282.014479659362,23975.80925925926,7270.307798608461,410,0.1876321319220827,childcare-workers,9339.0,-7.4847414070028915,24970.685405289645,-3.9841763647370207,0.1230060106374573
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,399021,Personal care aides (Legacy),2016,2016,92,Public Administration,True,True,89185,7329.663229553804,17523.49344620732,1568.805556891215,4217,1.4935130652454396,personal-care-aides-legacy,82955.0,7.510095835091314,17320.129431619553,1.1741483537444497,1.2697096132756516
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,399030,Recreation & fitness workers,2016,2016,92,Public Administration,True,True,5268,1781.925622859333,37884.186598329536,9713.213314572802,246,0.2772727793184553,recreation-fitness-workers,5441.0,-3.179562580408013,36079.93530600992,5.0007054530917445,0.0749994981525607
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,399041,Residential advisors,2016,2016,92,Public Administration,True,True,1091,810.9339130125476,31556.02016498625,13182.101474960176,57,0.2599610202346399,residential-advisors,1043.0,4.6021093000958775,32761.09012464046,-3.678357328982306,0.0155323562043363
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,399099,"Personal care & service workers, all other ",2016,2016,92,Public Administration,True,True,1756,1028.8079813147633,24890.936788154897,16815.599931652712,98,0.3440038917281204,personal-care-service-workers-all-other,1348.0,30.267062314540063,26879.547477744807,-7.398229792508228,0.0249998327175202
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,311010,"Nursing, psychiatric, & home health aides",2015,2015,92,Public Administration,True,True,37652,4763.324643422692,27403.603739509188,3267.711539939286,1892,0.3411812678924527,nursing-psychiatric-home-health-aides,41248.0,-8.71799844840962,26947.112078161364,1.694028139355891,0.5337970575947063
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,312010,Occupational therapy assistants & aides,2015,2015,92,Public Administration,True,True,224,367.45014172197136,38921.03125,20757.92689012529,11,0.251657525185238,occupational-therapy-assistants-aides,183.0,22.40437158469945,39285.34972677596,-0.9273647283522808,0.0031756756852548
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,312020,Physical therapist assistants & aides,2015,2015,92,Public Administration,True,True,323,441.2406514925164,38972.68111455108,20124.596973583848,17,0.084303644604883,physical-therapist-assistants-aides,382.0,-15.44502617801047,41097.693717277485,-5.170637110065008,0.0045792109211486
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319091,Dental assistants,2015,2015,92,Public Administration,True,True,2801,1299.3524034764878,31787.56337022492,5767.987546273531,131,0.1902467519271334,dental-assistants,3247.0,-13.735756082537728,34133.568216815525,-6.873013778368692,0.03971012318928
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319092,Medical assistants,2015,2015,92,Public Administration,True,True,4505,1647.8403973050224,37121.41864594894,8327.475504404727,175,0.1888760004184665,medical-assistants,4418.0,1.9692168401991847,36412.73856948846,1.9462421787036728,0.0638679417949684
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319094,Medical transcriptionists,2015,2015,92,Public Administration,True,True,247,385.8538615029505,35131.57894736842,17084.299603328378,14,0.1097075340176013,medical-transcriptionists,244.0,1.2295081967213115,33745.08196721312,4.108737923654856,0.0035017495279372
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319095,Pharmacy aides,2015,2015,92,Public Administration,True,True,142,292.5625346122924,28039.38028169014,34638.71169879298,8,0.063099072542471,pharmacy-aides,203.0,-30.049261083743843,34400.26600985222,-18.4908038976801,0.002013151550474
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319096,Veterinary assistants & laboratory animal caretakers,2015,2015,92,Public Administration,True,True,142,292.5625346122924,51188.28169014085,62005.19980219416,8,0.0629604274648009,veterinary-assistants-laboratory-animal-caretakers,132.0,7.575757575757576,35138.71212121212,45.674894155384,0.002013151550474
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319097,Phlebotomists,2015,2015,92,Public Administration,True,True,756,675.0477279971253,22392.260582010585,8689.980382683236,27,0.1433256543950966,phlebotomists,460.0,64.34782608695652,25845.415217391303,-13.360801543854103,0.0107179054377349
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,31909X,"Healthcare support workers, all other, including medical equipment preparers",2015,2015,92,Public Administration,True,True,2607,1253.5487183082207,31703.43153049482,10292.22545733726,121,0.3334776236447287,healthcare-support-workers-all-other-including-medical-equipment-preparers,2800.0,-6.892857142857142,30445.653928571428,4.13122216022775,0.0369597612118718
